,length,area,left_click_distance,is_clicked
0,0.08936397236537817,0.008390082522408804,0.03270428507327673,1
1,0.0959441196623589,0.009143512819358435,0.027860258048107607,1
2,0.09798600464253474,0.009634629557684349,0.03413181397018385,1
3,0.09943854397340467,0.009758309481785687,0.030168147156180294,1
4,0.09815769497741945,0.009679664370354502,0.04108077372560632,1
5,0.10040418067064265,0.009891380809243344,0.042948604661461734,1
6,0.10234659635493672,0.010010360972922072,0.04079689454257792,1
7,0.10254464152484132,0.009891413913226899,0.03792050361361696,1
8,0.10213104335877295,0.009850765547060547,0.038906086167659226,1
9,0.09971188888151557,0.009597911683719929,0.036135185825135925,1
10,0.0999976769013866,0.009591033999246434,0.03182759250277373,1
11,0.09881975349028553,0.00946242364302563,0.03457093554003353,1
12,0.10042355353436376,0.009737933042538671,0.029848099751491386,1
13,0.10291787390420958,0.01015619599467854,0.05732067767300011,1
14,0.10057239136119515,0.010317659958282377,0.05834424951871465,1
15,0.1119652145867165,0.011179402512507153,0.015006765717776017,1
16,0.109348572807706,0.010758025102848734,0.013415110118884842,1
17,0.12368877693928411,0.01220491623270803,0.03252551040136312,1
18,0.12937913392304687,0.01252205259878636,0.05554529613417393,1
19,0.12577102624552997,0.012589804666580662,0.04221276050503335,1
20,0.12138256493945523,0.012558372378697058,0.06402145398009239,1
21,0.11673506279499503,0.011993127258830505,0.042140094693792145,1
22,0.11219800800474708,0.011389208711880983,0.05063974805222368,1
23,0.11966046026316017,0.012593791454886372,0.0348426140143176,1
24,0.12191210691499585,0.012753318704633365,0.037438146255867465,1
25,0.1228865850577013,0.012903831957963519,0.037060125879777445,1
26,0.11720604292469076,0.012361199704161052,0.02693868087530214,1
27,0.11407397655932952,0.011918278232332824,0.027112691836473905,1
28,0.10895133209183921,0.01124429696026219,0.030709438427893997,1
29,0.10948708138132593,0.011040641205555257,0.02768969615661929,1
30,0.10739702276224741,0.010743135448838093,0.020473500295429613,1
31,0.10380190040080159,0.010474046243480473,0.018656065387277012,1
32,0.11104654999018776,0.010945042385840154,0.012935890624051002,1
33,0.10203943411497272,0.010300248106239529,0.013459287732583872,1
34,0.1019981757273602,0.010136652235281485,0.004844425445960073,1
35,0.09876613770553085,0.009543564057773235,0.01875554027268077,1
36,0.09346792253687104,0.008844923369806246,0.028210397317002037,1
37,0.09024688817925532,0.008310541607306376,0.017772147636774538,1
38,0.08728571685594246,0.007866494562469128,0.025248613127901255,1
39,0.08514132052714327,0.007391115370008805,0.007514138184899277,1
40,0.08124181948016787,0.006715434599952275,0.017136634285900957,1
41,0.08056693465325135,0.006479843487098513,0.01489870484729788,1
42,0.0780184452687134,0.006006192571241797,0.0114971504651282,1
43,0.07736698011116194,0.005784173849237462,0.009274433778330874,1
44,0.07353093739178446,0.005485704085439025,0.0069999391369736826,1
45,0.06737855056167406,0.004998735610646676,0.013256751669738838,1
46,0.06367849102728461,0.004632328245214978,0.014414590205685035,1
47,0.06278818561911191,0.0045347962043003065,0.010189056706460323,1
48,0.05786544307487475,0.004188821032439449,0.010920757656183087,1
49,0.053207740707919525,0.003863867514523278,0.015833355796360377,1
50,0.04941202383857932,0.0035183251320773934,0.017733382835829283,1
51,0.03572824854849859,0.002585376606583978,0.020045526225299214,1
52,0.028569504124429514,0.0020362769528947666,0.018357897630764,1
53,0.021178211382016098,0.001204645083507927,0.01918659443935987,1
54,0.025032563365581736,0.0007393657107481744,0.005812843540886628,1
55,0.024847483846377333,0.0005616570615032401,0.01839464811359159,1
56,0.03019290037958978,0.0008092114972573228,0.0162177100072897,1
57,0.04463264432630931,0.0006804036037850736,0.006439005587043439,1
58,0.0540633266644416,0.0007442517732387799,0.006608705913208409,1
59,0.06155482871829762,0.002300755724865766,0.013585796292945707,1
60,0.0704432649466052,0.0028486915598033846,0.014851047897569953,1
61,0.06571042741473539,0.004394756744138029,0.022303556226310178,1
62,0.07452711569225798,0.006408914821150802,0.026372577510522098,1
63,0.08748334031628592,0.008626035270900445,0.028239578284733412,1
64,0.10038652320544504,0.010535199718978205,0.02628213457954132,1
65,0.10759398743793856,0.011414875231053223,0.02381130243597899,1
66,0.1092637535735745,0.011344455439974865,0.02494604330766297,1
67,0.10870362102197394,0.011014654520656642,0.029255893944171024,1
68,0.119940386915951,0.011908964253755094,0.029395917588103393,1
69,0.12647873679553065,0.01192115194744403,0.018207617355442775,1
70,0.12945143598733747,0.011249871034818781,0.017009747840156915,1
71,0.11905463315729214,0.009929980877912747,0.027366062091360707,1
72,0.09484581170985724,0.007957578945425148,0.15539323145630599,1
73,0.0933659766088872,0.007320867277188725,0.16113023247699892,1
